background.cpgs	CpG.coordinate	Chr.hg19	Start.hg19	End.hg19	CpG_Names	amplicon	Type.of.amplicon	S1.mean	S2.mean	S3.mean	S4.mean	NBC.mean	GC.mean	MBC.mean	PB.mean	diff.NBC.MB	diff.NBC.MB.conf	
311	cg17541002	chr12.121714889.121714890	chr12	121714889	121714890	B.cell.diff.49	AMPL131088	CpG.B.cell.diff	0.926447096432611	0.93521015367402	0.926521570586889	0.937439375025606	0.903245672879973	0.488184858359668	0.457668814321676	0.788545225696281	TRUE	FALSE
312	cg17689601	chr10.83651137.83651138	chr10	83651137	83651138	B.cell.diff.241	AMPL130988	CpG.B.cell.diff	0.950368453751867	0.932508601721167	0.919322503545551	0.931846917385118	0.917071804389654	0.854049862764877	0.789683397396678	0.878414883460217	FALSE	FALSE
313	cg17878972	chr3.192959356.192959357	chr3	192959356	192959357	B.cell.diff.354	AMPL130750	CpG.B.cell.diff	0.168270210130226	0.153540868594251	0.145092156055287	0.162018441617104	0.217850684778209	0.265997229600953	0.374418148958537	0.2271767268232	FALSE	FALSE
314	cg17908947	chr22.38600334.38600335	chr22	38600334	38600335	B.cell.diff.190	AMPL131355	CpG.B.cell.diff	0.875708717954048	0.869160032312705	0.625689067027652	0.598747780104779	0.472833803808955	0.171140361236127	0.254526251237773	0.378026094634808	FALSE	FALSE
315	cg17969683	chr8.24151514.24151515	chr8	24151514	24151515	B.cell.diff.323	AMPL130928	CpG.B.cell.diff	0.111185852687839	0.408335913331455	0.445598613727783	0.457970231008461	0.090841090638372	0.042013851537095	0.057098465332297	0.075291322502316	FALSE	FALSE
316	cg18004235	chr2.19808330.19808331	chr2	19808330	19808331	B.cell.diff.17	AMPL130669	CpG.B.cell.diff	0.910770813447625	0.93606165509407	0.922531082650964	0.930219288119625	0.908483373913702	0.834099858117857	0.734365872542648	0.875155805910524	FALSE	FALSE
317	cg18096987	chr3.11623873.11623874	chr3	11623873	11623874	B.cell.diff.124	AMPL130716	CpG.B.cell.diff	0.725431000344311	0.685874080633574	0.603969600318145	0.638653746196882	0.345293253905468	0.584888996522429	0.763663367371668	0.404114981114651	TRUE	FALSE
318	cg18097325	chr7.148904912.148904913	chr7	148904912	148904913	always.meth.B.23	AMPL130921	CpG.always.meth.B	0.967328308176701	0.970130765343318	0.965966850369773	0.964851898573938	0.955906233040072	0.95131642815241	0.954860472043031	0.954994813987423	NA	NA
319	cg18128495	chr5.176728620.176728621	chr5	176728620	176728621	B.cell.diff.161	AMPL130817	CpG.B.cell.diff	0.943677636625373	0.932076698384187	0.928549070160827	0.929764029745074	0.873378508382334	0.336444758075249	0.540444540681114	0.686568714502922	TRUE	FALSE
320	cg18129755	chr4.156680029.156680030	chr4	156680029	156680030	B.cell.diff.192	AMPL130773	CpG.B.cell.diff	0.087061831710214	0.111815312913775	0.105636357536781	0.111380516347439	0.071782659623359	0.170108624138866	0.284703043312919	0.094219371803787	FALSE	FALSE
321	cg18251191	chr19.32715259.32715260	chr19	32715259	32715260	B.cell.diff.148	AMPL131300	CpG.B.cell.diff	0.589769123678746	0.629443004166035	0.606680925201201	0.630434717658221	0.227887264932572	0.295582615656174	0.343253254280007	0.248234085268981	FALSE	FALSE
322	cg18358662	chr13.111305805.111305806	chr13	111305805	111305806	B.cell.diff.103	AMPL200280	CpG.B.cell.diff	0.835025097798417	0.867807392861223	0.865586353467529	0.887978157997434	0.536664548114797	0.641136240588099	0.497405869505049	0.568239787429296	FALSE	FALSE
323	cg18464559	chr1.63989278.63989279	chr1	63989278	63989279	always.unmeth.B.40	AMPL202214	CpG.always.unmeth.B	0.043615052433167	0.038134424133571	0.039137042992047	0.038513821785547	0.039734934327934	0.035183051998739	0.043730090635986	0.039430640174902	NA	NA
324	cg18513919	chr15.94803071.94803072	chr15	94803071	94803072	B.cell.diff.182	AMPL131164	CpG.B.cell.diff	0.877385547133746	0.927795820140485	0.903434802801364	0.922165576249481	0.874734728774144	0.41835834073374	0.631246580434025	0.701341326858245	FALSE	FALSE
325	cg18527751	chr18.43756134.43756135	chr18	43756134	43756135	B.cell.diff.262	AMPL131259	CpG.B.cell.diff	0.794417608970547	0.882820332923596	0.873264990638428	0.901264360092838	0.888396423473492	0.458613998446126	0.494110617548169	0.780229426301043	TRUE	FALSE
326	cg18554868	chr20.62117537.62117538	chr20	62117537	62117538	B.cell.diff.268	AMPL131338	CpG.B.cell.diff	0.928847256960499	0.904291757436291	0.853427888260742	0.867710338822226	0.853901604175613	0.524019849060255	0.456993124003818	0.737697747081658	TRUE	FALSE
327	cg18567882	chr11.126819131.126819132	chr11	126819131	126819132	B.cell.diff.369	AMPL131046	CpG.B.cell.diff	0.930853582884564	0.930867753348569	0.917824132020513	0.928381961438989	0.90131238511012	0.775600331691273	0.773872670018811	0.866955186622405	FALSE	FALSE
328	cg18669406	chr6.138145161.138145162	chr6	138145161	138145162	B.cell.diff.422	AMPL130868	CpG.B.cell.diff	0.528778256523703	0.272042292007881	0.190310216352608	0.192599256956754	0.251356525119822	0.34503282075074	0.613848486158956	0.271683022594261	TRUE	FALSE
329	cg18681014	chr14.105660876.105660877	chr14	105660876	105660877	B.cell.diff.410	AMPL131133	CpG.B.cell.diff	0.909001492525823	0.908942402655576	0.907609891851708	0.920675501814291	0.497761813321557	0.54394106295207	0.567101219971286	0.506518102629281	FALSE	FALSE
330	cg18764008	chr5.151101114.151101115	chr5	151101114	151101115	B.cell.diff.396	AMPL130809	CpG.B.cell.diff	0.786014367856343	0.858744321841854	0.862470960976886	0.89405180085341	0.263680720910099	0.087506180938224	0.148108530711065	0.199150441337032	FALSE	FALSE
331	cg18920397	chr1.160765805.160765806	chr1	160765805	160765806	B.cell.diff.276	AMPL130641	CpG.B.cell.diff	0.809622262840369	0.479687156969016	0.423065759503743	0.453590653837069	0.213409175028871	0.091708334365774	0.08851747098302	0.167102518172174	FALSE	FALSE
332	cg18988110	chr17.46035343.46035344	chr17	46035343	46035344	B.cell.diff.413	AMPL131229	CpG.B.cell.diff	0.693628425710648	0.644254077083249	0.593237458723679	0.587899156152843	0.785339481206882	0.526019144718025	0.437588841635324	0.698263920847185	TRUE	FALSE
333	cg19071879	chr2.100722155.100722156	chr2	100722155	100722156	B.cell.diff.18	AMPL130682	CpG.B.cell.diff	0.866666959517005	0.901961028206374	0.883980786717498	0.874843136708609	0.845448901618962	0.352811735136652	0.395017805642568	0.688950606922954	TRUE	FALSE
334	cg19154438	chr19.45825730.45825731	chr19	45825730	45825731	B.cell.diff.434	AMPL131308	CpG.B.cell.diff	0.839568863332987	0.639281346651061	0.53758176475338	0.541026753928157	0.817084205911417	0.71996334730226	0.652498448129234	0.782462176584871	FALSE	FALSE
335	cg19293468	chr17.1973400.1973401	chr17	1973400	1973401	B.cell.diff.73	AMPL200376	CpG.B.cell.diff	0.796793052307378	0.831775440775021	0.808460181203501	0.83803468252424	0.725582696203013	0.273697910920549	0.186104590638355	0.590001955410243	TRUE	FALSE
336	cg19301366	chr6.32627845.32627846	chr6	32627845	32627846	B.cell.diff.318	AMPL130848	CpG.B.cell.diff	0.723474556107987	0.639374913066905	0.343559671515806	0.260325101418067	0.097979644791578	0.092299291218845	0.096411034121294	0.096975437981707	FALSE	FALSE
337	cg19501902	chr3.111268051.111268052	chr3	111268051	111268052	B.cell.diff.447	AMPL130736	CpG.B.cell.diff	0.822450673496304	0.659838099059785	0.536545837513493	0.538168522979714	0.57225431744495	0.484161448575952	0.633697187490858	0.525506709549789	FALSE	FALSE
338	cg19521279	chr7.27144595.27144596	chr7	27144595	27144596	B.cell.diff.342	AMPL130891	CpG.B.cell.diff	0.533231602049368	0.550646722267585	0.494616704723126	0.507034724894321	0.769438681200487	0.667699219373682	0.653963906801228	0.738758185860886	FALSE	FALSE
339	cg19554457	chr12.93774772.93774773	chr12	93774772	93774773	B.cell.diff.102	AMPL131075	CpG.B.cell.diff	0.830362474043502	0.87949565541425	0.844369508808187	0.880283078637965	0.68072642449465	0.382705951297899	0.487147072425977	0.586782135317789	FALSE	FALSE
340	cg19582222	chr2.16500811.16500812	chr2	16500811	16500812	B.cell.diff.203	AMPL130667	CpG.B.cell.diff	0.924949741420241	0.915430705195586	0.882087430950542	0.896736780750123	0.859476152745947	0.638063138754256	0.517806530068461	0.757355062033799	TRUE	FALSE
341	cg19675599	chr6.139047738.139047739	chr6	139047738	139047739	B.cell.diff.226	AMPL130869	CpG.B.cell.diff	0.908080115655606	0.934025381502942	0.91626353954431	0.944819604541698	0.924500643483553	0.71282138359062	0.590151053829884	0.857543570156585	TRUE	FALSE
342	cg19689029	chr1.150898761.150898762	chr1	150898761	150898762	always.unmeth.B.36	AMPL202223	CpG.always.unmeth.B	0.038370976266537	0.039143948299362	0.03261853766972	0.03529789914148	0.039740872177441	0.039116326882921	0.041643360169974	0.038328611915465	NA	NA
343	cg19960114	chr15.50296100.50296101	chr15	50296100	50296101	B.cell.diff.57	AMPL131144	CpG.B.cell.diff	0.791398637922558	0.822609031639437	0.758007896455315	0.771616792343493	0.654129013643802	0.232706897637809	0.125383013125283	0.490761785906674	TRUE	FALSE
344	cg20000946	chr1.2318649.2318650	chr1	2318649	2318650	always.meth.B.29	AMPL199846	CpG.always.meth.B	0.97470761823675	0.968677837785783	0.966585513726753	0.968713406885168	0.956898782723437	0.955132115617479	0.960544348824396	0.95876215327949	NA	NA
345	cg20124610	chr13.111357885.111357886	chr13	111357885	111357886	B.cell.diff.179	AMPL131111	CpG.B.cell.diff	0.855018473714711	0.858141367133558	0.756397192857819	0.779251796266573	0.562906981384422	0.091481529977546	0.22609625065207	0.3949641237111	TRUE	FALSE
346	cg20212364	chr4.101745102.101745103	chr4	101745102	101745103	B.cell.diff.157	AMPL130769	CpG.B.cell.diff	0.912619848403769	0.938687106531691	0.920313570445425	0.935729857851165	0.865910620762674	0.219010623331195	0.275870761565248	0.627758711334123	TRUE	FALSE
347	cg20234170	chr11.34460107.34460108	chr11	34460107	34460108	B.cell.diff.408	AMPL131016	CpG.B.cell.diff	0.257037785441528	0.313688679161607	0.320695075455628	0.343261175138407	0.13821916906558	0.083973595473511	0.120393053683444	0.119431595529582	FALSE	FALSE
348	cg20282814	chr1.43423072.43423073	chr1	43423072	43423073	B.cell.diff.8	AMPL199863	CpG.B.cell.diff	0.937507010802795	0.938313431760924	0.932294846210487	0.935749689022192	0.849704033848994	0.450457406897978	0.12651772872803	0.735487922217655	TRUE	TRUE
349	cg20287234	chr2.231789465.231789466	chr2	231789465	231789466	B.cell.diff.19	AMPL130707	CpG.B.cell.diff	0.907233527596114	0.924594501506685	0.91249736953485	0.925604706305502	0.870562371067426	0.504845058796454	0.309446928409354	0.778142481007723	TRUE	FALSE
350	cg20404260	chr18.2917509.2917510	chr18	2917509	2917510	B.cell.diff.112	AMPL131255	CpG.B.cell.diff	0.817296680667948	0.649612259197225	0.512269079592715	0.515499912183784	0.260903546190913	0.294932365331778	0.310415287985445	0.263983755126335	FALSE	FALSE
351	cg20452739	chr20.37590070.37590071	chr20	37590070	37590071	B.cell.diff.269	AMPL131324	CpG.B.cell.diff	0.934273422608765	0.942782788838913	0.939579119247437	0.938841366064962	0.917012756875112	0.72048822429592	0.710577543894557	0.8609490272613	FALSE	FALSE
352	cg20591695	chr17.62965512.62965513	chr17	62965512	62965513	B.cell.diff.185	AMPL131238	CpG.B.cell.diff	0.520295439483835	0.555239588925438	0.577713294250719	0.589297925225942	0.482996753073808	0.297820574514714	0.694115641987088	0.416596544518614	FALSE	FALSE
353	cg20600379	chr6.32909282.32909283	chr6	32909282	32909283	B.cell.diff.319	AMPL130851	CpG.B.cell.diff	0.80707479522303	0.737555858750947	0.480418776672649	0.464266685724612	0.063245928720269	0.057131529809238	0.063768803536187	0.065726587307871	FALSE	FALSE
354	cg20616919	chr1.46663971.46663972	chr1	46663971	46663972	always.unmeth.B.4	AMPL130624	CpG.always.unmeth.B	0.015883792726537	0.021459636410534	0.01785191375756	0.025443371662236	0.029759458538624	0.028965837047715	0.029842426260026	0.028909752920605	NA	NA
355	cg20666585	chr15.31523186.31523187	chr15	31523186	31523187	B.cell.diff.296	AMPL131142	CpG.B.cell.diff	0.912130825043805	0.185350267770222	0.093695050590284	0.106259385800475	0.075407838160374	0.070899430579833	0.07928488180134	0.074237135796628	FALSE	FALSE
356	cg20770504	chr5.82109937.82109938	chr5	82109937	82109938	B.cell.diff.86	AMPL130799	CpG.B.cell.diff	0.911529536571533	0.905004055784013	0.684487689443613	0.705235607570824	0.564814259524538	0.354781457481036	0.550182655067294	0.479192800760278	FALSE	FALSE
357	cg20821187	chr1.200452917.200452918	chr1	200452917	200452918	B.cell.diff.118	AMPL130645	CpG.B.cell.diff	0.667675788869894	0.759673835875613	0.711434863235906	0.794353469707239	0.801054824179182	0.303466977894189	0.282902054594453	0.621704908735661	TRUE	FALSE
358	cg20912205	chr3.50337305.50337306	chr3	50337305	50337306	B.cell.diff.314	AMPL130729	CpG.B.cell.diff	0.661955800950914	0.699182473612139	0.685775468981045	0.689745128542222	0.415751080876034	0.34190574564187	0.304477266364843	0.391470383424584	FALSE	FALSE
359	cg21037378	chr4.142142045.142142046	chr4	142142045	142142046	always.unmeth.B.17	AMPL130771	CpG.always.unmeth.B	0.030754019493328	0.0309916868636	0.022894533409704	0.026994744483141	0.031104520025987	0.027904406460843	0.028784244591037	0.030538072140703	NA	NA
360	cg21089930	chr11.58965571.58965572	chr11	58965571	58965572	B.cell.diff.137	AMPL131020	CpG.B.cell.diff	0.914080701728774	0.854218182192683	0.841496570279242	0.861644466455318	0.381377852426295	0.65676117318813	0.845458082476455	0.46220415401319	TRUE	TRUE
361	cg21118486	chr6.167263225.167263226	chr6	167263225	167263226	B.cell.diff.450	AMPL200083	CpG.B.cell.diff	0.930670989184142	0.618256733083696	0.526469899863425	0.497910772746619	0.403701270594144	0.265349579845023	0.208337224871885	0.351127938810983	FALSE	FALSE
362	cg21143441	chr17.8124011.8124012	chr17	8124011	8124012	B.cell.diff.259	AMPL131220	CpG.B.cell.diff	0.807412306040273	0.865707498200068	0.830308440697933	0.846766781040087	0.872697957092964	0.43692234646077	0.503654640643071	0.738757874708447	TRUE	FALSE
363	cg21195235	chr18.44530218.44530219	chr18	44530218	44530219	B.cell.diff.65	AMPL131261	CpG.B.cell.diff	0.337876331002066	0.341815797415314	0.307248524939147	0.309300387057419	0.494654485667485	0.215838391299388	0.11626725312328	0.387576021084807	TRUE	FALSE
364	cg21204860	chr17.75446565.75446566	chr17	75446565	75446566	B.cell.diff.449	AMPL131244	CpG.B.cell.diff	0.82669109386695	0.684477485720239	0.549112351361374	0.580459053987943	0.322990681640509	0.078061815946286	0.148039736247982	0.228716137974672	FALSE	FALSE
365	cg21238061	chr9.104036809.104036810	chr9	104036809	104036810	B.cell.diff.240	AMPL130953	CpG.B.cell.diff	0.921409020469815	0.94622114408781	0.932693746788084	0.951091682400979	0.915962357851351	0.677712235528236	0.613970330477624	0.846678532551498	TRUE	FALSE
366	cg21325723	chr6.32294577.32294578	chr6	32294577	32294578	B.cell.diff.320	AMPL130846	CpG.B.cell.diff	0.565692781413135	0.682387372740201	0.682126454585646	0.70474895505904	0.676009373386848	0.762155637950546	0.827033339383065	0.701630115206809	FALSE	FALSE
367	cg21343189	chr10.88428222.88428223	chr10	88428222	88428223	MCL.37	AMPL130990	CpG.MCL	0.825545398426605	0.824666487435363	0.786975155838021	0.798376539032331	0.771844068966979	0.685821733273514	0.645887889596133	0.745552721001789	NA	NA
368	cg21376136	chr2.152830572.152830573	chr2	152830572	152830573	B.cell.diff.390	AMPL199928	CpG.B.cell.diff	0.255997039040993	0.237398241254996	0.1763880017684	0.169747226092664	0.534486107857776	0.356151549290625	0.354378145760781	0.468706575222272	FALSE	FALSE
369	cg21448167	chr12.3333872.3333873	chr12	3333872	3333873	MCL.51	AMPL200228	CpG.MCL	0.923431200460808	0.867322124742623	0.868341458336954	0.875760792509101	0.937806472304138	0.84950666905704	0.866900262258308	0.910421766886885	NA	NA
370	cg21531416	chr11.646580.646581	chr11	646580	646581	B.cell.diff.292	AMPL131005	CpG.B.cell.diff	0.839767632701513	0.206019737816616	0.194167775633949	0.200557480475493	0.360906518241371	0.542506311116492	0.701500282852459	0.405169425570345	TRUE	FALSE
371	cg21534578	chr1.197745159.197745160	chr1	197745159	197745160	B.cell.diff.9	AMPL130644	CpG.B.cell.diff	0.892332604810634	0.916217104924121	0.89546271738312	0.908123948371442	0.768050479045536	0.392795672144821	0.346233759491445	0.643337505181291	TRUE	FALSE
372	cg21596498	chr19.42618407.42618408	chr19	42618407	42618408	B.cell.diff.300	AMPL131304	CpG.B.cell.diff	0.880323129359192	0.522550349469769	0.26955635366018	0.231944873058602	0.071824552505764	0.043222822011044	0.075770030432608	0.063674712397733	FALSE	FALSE
373	cg21597802	chr6.32190281.32190282	chr6	32190281	32190282	B.cell.diff.385	AMPL200057	CpG.B.cell.diff	0.907457328879226	0.883049830127502	0.881811031151735	0.890489329339548	0.839335459542912	0.743316102929825	0.761365511422123	0.802199313890482	FALSE	FALSE
374	cg21708130	chr2.238596537.238596538	chr2	238596537	238596538	B.cell.diff.310	AMPL199939	CpG.B.cell.diff	0.447915830943285	0.525158609779537	0.359063018924415	0.343886989411825	0.113810598274921	0.09187302001439	0.101061261972232	0.106734263377053	FALSE	FALSE
375	cg21810245	chr11.76831846.76831847	chr11	76831846	76831847	always.meth.B.4	AMPL131038	CpG.always.meth.B	0.982116014967119	0.982971393112714	0.978487667677014	0.984257660190625	0.970142218185176	0.970827005182292	0.970788963613768	0.968895388207046	NA	NA
376	cg21946374	chr5.1108401.1108402	chr5	1108401	1108402	B.cell.diff.431	AMPL130779	CpG.B.cell.diff	0.167297333674401	0.425443850499126	0.451515842371368	0.474328179422931	0.431178083059362	0.412180437700734	0.5397814037076	0.42293249772034	FALSE	FALSE
377	cg21956484	chrX.128872153.128872154	chrX	128872153	128872154	B.cell.diff.419	AMPL131369	CpG.B.cell.diff	0.548543218815845	0.236907931452466	0.211445518668562	0.245014237447949	0.164506593843564	0.090433498444514	0.115944772766277	0.137528614224632	FALSE	FALSE
378	cg21983531	chr7.74075317.74075318	chr7	74075317	74075318	B.cell.diff.169	AMPL130907	CpG.B.cell.diff	0.866582095677477	0.892077862188536	0.888234297589391	0.903372513765315	0.673895283557752	0.073919610332181	0.069333585984121	0.460159980771678	TRUE	FALSE
379	cg21986781	chr11.64029923.64029924	chr11	64029923	64029924	always.meth.B.1	AMPL131022	CpG.always.meth.B	0.982081674641187	0.981857513826286	0.980303041511065	0.98411158999441	0.97255089726274	0.974981334589761	0.972693972955749	0.971054924820293	NA	NA
380	cg22028727	chr6.30796243.30796244	chr6	30796243	30796244	B.cell.diff.129	AMPL130833	CpG.B.cell.diff	0.844064755250962	0.825071911395149	0.805533094208734	0.822521064238047	0.425873548105228	0.455123593963909	0.492108238423281	0.42662265491001	FALSE	FALSE
381	cg22035959	chr19.951681.951682	chr19	951681	951682	B.cell.diff.116	AMPL131269	CpG.B.cell.diff	0.885693758558885	0.918924080310036	0.901541160578245	0.906170012505905	0.739609649864235	0.098231372798057	0.136417760059569	0.503819860323416	TRUE	FALSE
382	cg22061832	chr2.173293627.173293628	chr2	173293627	173293628	B.cell.diff.391	AMPL199929	CpG.B.cell.diff	0.254489502945748	0.298715967388224	0.315554699511089	0.316183467974619	0.153925138957133	0.204365551741504	0.277698539196199	0.164375216239842	FALSE	FALSE
383	cg22083047	chr3.64211464.64211465	chr3	64211464	64211465	B.cell.diff.208	AMPL130731	CpG.B.cell.diff	0.907236278041106	0.927551906826425	0.908096977312207	0.923658852609578	0.870407408547589	0.839027655546844	0.740469914972154	0.847773600302894	FALSE	FALSE
384	cg22110158	chr11.130036542.130036543	chr11	130036542	130036543	B.cell.diff.448	AMPL131050	CpG.B.cell.diff	0.915590435843206	0.871663947789171	0.611250438665398	0.521193234283038	0.395580832226612	0.088493035464545	0.094893796385896	0.290636385765256	TRUE	FALSE
385	cg22152446	chr4.48754953.48754954	chr4	48754953	48754954	B.cell.diff.158	AMPL130765	CpG.B.cell.diff	0.586634994428238	0.796512935314994	0.80420213546037	0.838361018893056	0.495887251492391	0.625891137062438	0.775868807220079	0.533372092441372	TRUE	FALSE
386	cg22238777	chr12.104105289.104105290	chr12	104105289	104105290	B.cell.diff.248	AMPL200252	CpG.B.cell.diff	0.911464386504012	0.908487027882737	0.887112672013386	0.893551176497607	0.877180800516068	0.739169100632083	0.659487589506968	0.824787813861041	FALSE	FALSE
387	cg22379436	chr3.73789574.73789575	chr3	73789574	73789575	B.cell.diff.209	AMPL199957	CpG.B.cell.diff	0.920435299739673	0.921481109973219	0.907001684607352	0.908522165927343	0.873370038210266	0.729301085850588	0.602220474688735	0.807619642555154	TRUE	FALSE
388	cg22510462	chr22.24185121.24185122	chr22	24185121	24185122	B.cell.diff.68	AMPL200495	CpG.B.cell.diff	0.824946822181749	0.862583766812713	0.810022224402689	0.820913032100683	0.778775843548641	0.584484462640976	0.677355207138027	0.718623025549036	FALSE	FALSE
389	cg22543026	chr2.208338079.208338080	chr2	208338079	208338080	B.cell.diff.80	AMPL130704	CpG.B.cell.diff	0.178877114836298	0.184450309828063	0.163366994028065	0.191787873066374	0.18056396593066	0.212234073214301	0.51837050964002	0.186639745360612	TRUE	FALSE
390	cg22547861	chr6.52169898.52169899	chr6	52169898	52169899	B.cell.diff.130	AMPL130859	CpG.B.cell.diff	0.58481519879257	0.70061674190615	0.685898748494126	0.665251214070757	0.168914455077826	0.153107019690937	0.153628130382244	0.161935057522874	FALSE	FALSE
391	cg22799691	chr14.103821330.103821331	chr14	103821330	103821331	B.cell.diff.54	AMPL131132	CpG.B.cell.diff	0.826915592339764	0.843095952125756	0.821932648124075	0.842049379031265	0.810043937090014	0.530441079888165	0.402080339769922	0.714060873034336	TRUE	FALSE
392	cg22936253	chr10.90752569.90752570	chr10	90752569	90752570	B.cell.diff.242	AMPL130992	CpG.B.cell.diff	0.743092155562107	0.850015142045069	0.856312194798039	0.884508697329193	0.863619994068114	0.542948254663844	0.627501897276265	0.771733578885721	FALSE	FALSE
393	cg22940273	chr7.978275.978276	chr7	978275	978276	always.meth.B.9	AMPL200088	CpG.always.meth.B	0.979557242603407	0.977677227936369	0.973497218291979	0.977694599321568	0.96319025831814	0.968196081528838	0.960918935440971	0.963840060723223	NA	NA
394	cg22947000	chr16.81272281.81272282	chr16	81272281	81272282	B.cell.diff.412	AMPL131199	CpG.B.cell.diff	0.691391932127935	0.736478058630441	0.721820243926443	0.775002130214432	0.497333270943639	0.651816407266723	0.636621213412191	0.547667354511966	FALSE	FALSE
395	cg22975568	chr5.149793436.149793437	chr5	149793436	149793437	B.cell.diff.220	AMPL130808	CpG.B.cell.diff	0.948412284974746	0.944763614799454	0.936912848557107	0.939090809155544	0.888630670241548	0.555944700575132	0.484197866486168	0.780235579111651	TRUE	FALSE
396	cg23201527	chr20.61783225.61783226	chr20	61783225	61783226	B.cell.diff.346	AMPL131337	CpG.B.cell.diff	0.536674495181554	0.393356381169858	0.348220147319358	0.346344539348665	0.352590976108906	0.298394931048711	0.352841764998805	0.328508675850143	FALSE	FALSE
397	cg23312431	chr21.45773997.45773998	chr21	45773997	45773998	B.cell.diff.425	AMPL131344	CpG.B.cell.diff	0.619573667499587	0.870224372386921	0.861161969755866	0.87491500384739	0.755751624361905	0.607348545829697	0.588525156684279	0.718099898850221	FALSE	FALSE
398	cg23342105	chr4.10147038.10147039	chr4	10147038	10147039	B.cell.diff.215	AMPL130760	CpG.B.cell.diff	0.925057826111055	0.931612755283027	0.920486595147749	0.933109484124179	0.912311882711043	0.767894449072909	0.743724253266396	0.872231981933878	FALSE	FALSE
399	cg23352942	chr3.46931381.46931382	chr3	46931381	46931382	B.cell.diff.278	AMPL130728	CpG.B.cell.diff	0.494601619816431	0.168739553858013	0.137645692235524	0.144763457964147	0.250778944831991	0.285035854299855	0.35274276710841	0.258920648056534	FALSE	FALSE
400	cg23366050	chr18.159793.159794	chr18	159793	159794	B.cell.diff.414	AMPL200409	CpG.B.cell.diff	0.800774175212052	0.800815717371794	0.749281135411288	0.785680457751719	0.758191468974464	0.537152199935599	0.458112620400473	0.69180646285051	TRUE	FALSE
401	cg23463310	chr11.65188784.65188785	chr11	65188784	65188785	B.cell.diff.138	AMPL131024	CpG.B.cell.diff	0.572845989543746	0.766501790641288	0.688880633679913	0.659326901906159	0.075889346196502	0.048258153422692	0.060789400718105	0.067605608322987	FALSE	FALSE
402	cg23480479	chr5.38665490.38665491	chr5	38665490	38665491	B.cell.diff.360	AMPL130786	CpG.B.cell.diff	0.924090119018916	0.923076218698671	0.911595529787784	0.922481229374999	0.905173455331196	0.824075353644685	0.758342671112016	0.871538136861455	FALSE	FALSE
403	cg23579537	chr13.51482661.51482662	chr13	51482661	51482662	B.cell.diff.104	AMPL200274	CpG.B.cell.diff	0.486351929497909	0.080753569840703	0.064468576717701	0.080364407838167	0.100349525751921	0.116062291860198	0.547000789868571	0.099600275899329	TRUE	FALSE
404	cg23623251	chr6.7731280.7731281	chr6	7731280	7731281	B.cell.diff.37	AMPL130824	CpG.B.cell.diff	0.862009120243813	0.906215322754712	0.910884272156676	0.920406843952722	0.872092703792874	0.615794058242173	0.563925173515516	0.804450793340407	TRUE	FALSE
405	cg23680451	chr10.3823790.3823791	chr10	3823790	3823791	B.cell.diff.43	AMPL130973	CpG.B.cell.diff	0.762042208997715	0.876969659980818	0.821815303172584	0.829115078925758	0.810723465452265	0.465407768554882	0.335734759083665	0.707306844920774	TRUE	FALSE
406	cg23684139	chr14.106320669.106320670	chr14	106320669	106320670	B.cell.diff.106	AMPL131136	CpG.B.cell.diff	0.932035584548722	0.943142655054646	0.930132982169353	0.946715664444169	0.905321743142181	0.818817613976135	0.658478509478924	0.882885365845052	FALSE	FALSE
407	cg23936402	chr6.28499703.28499704	chr6	28499703	28499704	B.cell.diff.363	AMPL200043	CpG.B.cell.diff	0.729119441367814	0.725715680681441	0.68744100352601	0.708308362058055	0.685179496738218	0.558960827486496	0.4782182123964	0.629593654020788	FALSE	FALSE
408	cg24010658	chr8.144544041.144544042	chr8	144544041	144544042	B.cell.diff.237	AMPL200138	CpG.B.cell.diff	0.900162442665758	0.933701702799728	0.883452035776465	0.89458205826333	0.692885395659904	0.444741968690069	0.314594389273481	0.637382322023766	TRUE	FALSE
409	cg24013213	chr13.51640142.51640143	chr13	51640142	51640143	B.cell.diff.143	AMPL131103	CpG.B.cell.diff	0.712148073674754	0.827099675492406	0.819504025224644	0.845887706124254	0.40584817026832	0.496348936897647	0.48846629281355	0.432437690971188	FALSE	FALSE
410	cg24104938	chr6.108487078.108487079	chr6	108487078	108487079	B.cell.diff.364	AMPL130864	CpG.B.cell.diff	0.112835771582049	0.10145563436536	0.104185214678558	0.105660432270023	0.146223939654953	0.241614429700397	0.336023414461594	0.170400666781554	FALSE	FALSE
411	cg24141991	chr11.119207060.119207061	chr11	119207060	119207061	always.meth.B.5	AMPL131041	CpG.always.meth.B	0.975767030054669	0.976088234275872	0.978291298626189	0.975925077589291	0.964530306174604	0.967573350793978	0.963089251621252	0.966349988374287	NA	NA
412	cg24211388	chr6.31582837.31582838	chr6	31582837	31582838	B.cell.diff.286	AMPL130841	CpG.B.cell.diff	0.245024487674134	0.660167132738623	0.712866136608126	0.72670104154932	0.744690850621751	0.780591094805128	0.810469393588081	0.755752783661338	FALSE	FALSE
413	cg24323726	chr3.111314186.111314187	chr3	111314186	111314187	B.cell.diff.393	AMPL130737	CpG.B.cell.diff	0.894977445671149	0.887307031060355	0.879173722370374	0.883665365262303	0.332012207479263	0.096197291180359	0.18581125792546	0.242872285575189	FALSE	FALSE
