X6042308046_R06C02	X6042308046_R03C02	X6042308061_R05C02	X6042308061_R06C02	X6042308062_R04C02	X6042308062_R06C02	X6042308061_R04C02	X6042308046_R06C01	X6042308046_R04C02	X6042308061_R03C01	X6042308062_R05C01	X6042308062_R03C02	X6042308062_R01C01	X6042308062_R03C01	X6042308061_R01C01	X6042308046_R01C01	X6042308046_R04C01	X6042308061_R01C02	X6042308062_R04C01	X6042308061_R05C01	X6042308046_R02C01	X6042308046_R05C01	X6929671168_R04C01	X5900833028_R01C02	X5900833028_R01C01	X5900833028_R04C01	X6929671131_R04C02	X6929671127_R02C02	X6929671137_R01C01	X7990908013_R05C01	X6929671127_R05C02	X6929671133_R03C02	X6929671127_R06C02	X6929671133_R04C02	X6929671168_R03C01	X6929671168_R03C02	X6929671131_R03C02	X7990908013_R03C02	X7990908013_R05C02	X7990908013_R04C01	X7990908013_R01C02	X6929671168_R06C01	X6929671168_R04C02	X6929671131_R06C02	X7990908013_R04C02	X7990908013_R06C02	X7990908013_R06C01	X7990908013_R02C02	X7990895055_R06C01	X6929671168_R01C01	X6929671168_R02C01	X7990895143_R06C02	X5900833028_R03C02	X5900833028_R03C01	X5900833028_R06C01	X6929671127_R04C02	X6929671137_R03C01	X5900833028_R02C02	X5900833028_R02C01	X5900833028_R05C01	X6929671127_R03C02	X6929671137_R02C01
cg11256935	0.914989736662047	0.913140794223827	0.903091397849462	0.920169765561843	0.932464454976303	0.893439282803586	0.954081557079587	0.947869754419473	0.940066388000984	0.936260795523659	0.926771201050817	0.943916043689141	0.944167260631979	0.925770777479893	0.915553396486114	0.925495557074504	0.938859324386858	0.894379538995895	0.941185228669755	0.931543189906179	0.954038795599305	0.958431318301286	0.896103131622322	0.922640819312363	0.908299464857408	0.912099815453743	0.9499968980706	0.933876606450922	0.931437027293653	0.919331211799768	0.959276721413398	0.926633749636945	0.884498863923252	0.77760498702516	0.725650026774558	0.862680724793232	0.774188633246991	0.77827591933538	0.775285090056485	0.7408304879392	0.712804928280804	0.773391031170615	0.834704598167303	0.757573820784865	0.830327162686459	0.764088761946611	0.745834595577098	0.75789742933879	0.697465530064649	0.471916930753152	0.470140177942777	0.590558984845999	0.712762176533764	0.571853246945019	0.634192377495463	0.571910183830545	0.693697692112605	0.81662810303424	0.725966376033844	0.733480176211454	0.679628482972136	0.757302061330031
cg11420761	0.397996837111228	0.46875	0.385714285714286	0.453162291169451	0.369182389937107	0.384829505915101	0.470115291262136	0.513155404126443	0.430027606710554	0.463164251207729	0.414840445982315	0.398244473342003	0.417895009050944	0.430908458057779	0.447167982273923	0.378225175918686	0.400596163815448	0.421437271619976	0.448134777376655	0.495990836197022	0.396584440227704	0.478096140184703	0.512987592609123	0.332328260715474	0.423547935619314	0.381769602301922	0.560433719570533	0.486489761298922	0.444541898779187	0.474563465413029	0.524230208422678	0.523076527338974	0.512801888505538	0.41435404296819	0.388150664402038	0.409602912731824	0.433864991139037	0.367321514135122	0.412710074386996	0.365781710914454	0.338606874573185	0.44162188568637	0.447291729474425	0.464709691344701	0.378489190129658	0.473763798578557	0.423081570996979	0.386387193366348	0.314726071752364	0.171398994380361	0.177430702124666	0.228121427664169	0.268515205724508	0.284646348476136	0.31118281738429	0.25092371223647	0.319205803741886	0.315296251511487	0.333441716794017	0.35094889636974	0.304245836265541	0.405715074544451
cg11474811	0.899668856688114	0.881079583679607	0.859445468272342	0.913009286998202	0.854091343556498	0.903633874867614	0.893655244939094	0.9261691210874	0.90427566006265	0.87751509054326	0.879374261620565	0.882812853075428	0.898358867569042	0.881960294560958	0.882216575275289	0.872929742862928	0.929415188604505	0.842640109750521	0.919764291769563	0.893738664143206	0.898011059579022	0.90759150474469	0.846598488216985	0.859246439312262	0.829914992860116	0.836123603009929	0.891949833851431	0.860876212316659	0.856729085275495	0.85629223295521	0.881071367203162	0.878117418728772	0.808485911185418	0.703877090692429	0.648039171645479	0.786289435473226	0.698409955063947	0.684056293187656	0.660303308613853	0.598520963909855	0.53481646451861	0.749081319441442	0.783186627545123	0.721204262276597	0.730016698500326	0.705367471273232	0.619268019853739	0.625026270438401	0.667566671403534	0.378654772612462	0.411955092545767	0.430981715451621	0.503973626810969	0.466966453826429	0.532450028490484	0.532304865073992	0.55425236557312	0.618463241909068	0.600451425223596	0.65952432389968	0.682024206803805	0.694170533642692
cg11807356	0.904171955114253	0.878853583537018	0.887520897165473	0.904072944301962	0.86783664251435	0.892641058111721	0.904447022428461	0.914817274199373	0.913419759558569	0.894727509161839	0.904823835422086	0.910224822913459	0.896696664331519	0.901298813005333	0.871511893870082	0.871862011637573	0.914280710971018	0.90929687030094	0.910423380866187	0.906520031421838	0.900008825346395	0.905492464674272	0.775451432129514	0.814594125220828	0.855905096115028	0.817624882186616	0.861190757294653	0.832342920529277	0.848391089108911	0.841386486310724	0.872378149992455	0.831899273760657	0.624126165113182	0.527704239774116	0.502079072455006	0.692935390118489	0.541818814119284	0.589902137397147	0.559620459746044	0.553197385270122	0.413880480970101	0.608343056970526	0.673368287832218	0.543272698132863	0.641310180041414	0.609743321110529	0.568000186258538	0.531535794060675	0.495361602413893	0.42431281827301	0.410364086843321	0.414165993038257	0.460983238561538	0.47861806170928	0.422728033210294	0.403691312180595	0.476615004800439	0.537411919967949	0.571342501637197	0.52127922347277	0.543121647322784	0.546462903623367
cg11820026	0.684701111846984	0.431396266105706	0.477316027625625	0.524073646098143	0.715247510047402	0.760311284046693	0.433798711261123	0.440194991866737	0.651228431036453	0.497255067567568	0.730963660905698	0.693908393396884	0.667989595368536	0.698099066775756	0.426212701667296	0.414677759841053	0.627171056022265	0.482778690769652	0.717705913882437	0.463106510327233	0.631602772293721	0.463279216755484	0.521625661945423	0.451902759529847	0.69746524828975	0.700256869883392	0.558457211731619	0.396426224536218	0.483752974182322	0.522035879229633	0.573617059849978	0.169937431421358	0.532929755614629	0.171671980068047	0.425740577335182	0.355739373222347	0.461947693602125	0.316169475815304	0.448284362058766	0.439346089541148	0.357847533632287	0.494852765142447	0.349651277760723	0.455908434816104	0.327440971911286	0.464439811897028	0.418179453836151	0.40607424071991	0.302044966670433	0.252941166700163	0.292814258406698	0.340698467210424	0.355133744682997	0.524215651500983	0.512225827701466	0.310636890774977	0.426195177406809	0.35848390116392	0.510152076969568	0.530877445720082	0.324681354382623	0.454373044220375
cg12141747	0.851604250909313	0.84012508793398	0.864286939067811	0.858034343334097	0.875361863512937	0.857597510413952	0.868667478228298	0.873618419338374	0.844866252051881	0.829462653832095	0.86552217453505	0.87440284260621	0.844060195229561	0.847951236031155	0.828768269552605	0.781264859724204	0.862703985315296	0.836238291218792	0.861969447096606	0.845120631485136	0.842893722928183	0.861519403745541	0.809907169498096	0.810981803924364	0.789292145516161	0.824557567290118	0.870999060687142	0.854639766678082	0.861151485788114	0.829270080862534	0.846618850001199	0.848051577685305	0.793802815860241	0.778383999916383	0.707418901118528	0.786113166158797	0.80003657644477	0.720784142119936	0.729887388692511	0.741112029764365	0.650805270863836	0.735845643653904	0.730874255785845	0.802044900256394	0.735312872952294	0.704543589701991	0.728282034327508	0.712292221538544	0.732643022393926	0.568719773359099	0.598989726445253	0.598250894327472	0.629859365070594	0.625884581129397	0.677232249734708	0.661586678788459	0.740789966942712	0.704698239549037	0.67987896261829	0.756070695753975	0.764789591380362	0.80333776502694
cg12464638	0.625766973124968	0.572309873625151	0.688905547226387	0.629032718144736	0.575630818438831	0.531980340365776	0.60923599600474	0.633826037521319	0.611493153357422	0.655109969708942	0.58892821590532	0.598671714123411	0.615135911866842	0.57561507530839	0.567074829931973	0.563484066579818	0.611412846475915	0.616841698344179	0.656175657904458	0.628602641771775	0.583827730169194	0.627749256957579	0.641714571357161	0.465432316145758	0.437544674567064	0.512224313237026	0.650137274175508	0.542736784889251	0.454373587863697	0.541694476220731	0.74596761365444	0.525291322179546	0.819872637218235	0.621097163841482	0.711108361431621	0.730645808263137	0.737316619874254	0.648023016085979	0.5799829149329	0.650579701867611	0.661441234405778	0.66756487285077	0.724922877090437	0.710344570127301	0.624689288398173	0.615817574498304	0.655569155446756	0.674484597125414	0.714846106479875	0.790205110035038	0.792103424178896	0.75372716069157	0.701027235887287	0.703239257892987	0.773777430347563	0.781353250466915	0.73900925340964	0.683762416055971	0.620016612841161	0.716057657901047	0.775110151084277	0.728266483043553
cg12731838	0.605486768633163	0.593800978792822	0.607975921745673	0.617301038062284	0.524778998124833	0.464378801042572	0.564846563783831	0.62418024116776	0.564757553498551	0.548087739032621	0.553878553878554	0.58876987990912	0.47229085774797	0.536093609360936	0.45679012345679	0.501733586847109	0.539002753135515	0.428515471993733	0.475433353257621	0.495780986311644	0.513387802814483	0.553357314148681	0.378760651635949	0.3626950036982	0.387990762124711	0.405976149710961	0.439856494957016	0.4201867206372	0.39358456337099	0.396549693829487	0.510060443423538	0.457190571006487	0.274735729386892	0.284132607870429	0.256956613163244	0.320818411036343	0.23755108849779	0.303754266211604	0.268720798080566	0.237948265726043	0.199577034542179	0.25154181399556	0.340537473513949	0.294203854326958	0.345015290519878	0.247565492953463	0.20526047545553	0.287030307200702	0.198179703004174	0.186997473007122	0.199674604348469	0.183240922911823	0.32439589329828	0.279619514032775	0.311678558017274	0.252702614164974	0.27246333655922	0.375542342921421	0.436034036256012	0.338916269799663	0.314304041051956	0.339770323516322
cg12758687	0.157606083736183	0.174489239838915	0.165243381725021	0.183144695960941	0.126246234250429	0.151928102737225	0.216854699780303	0.247419098669843	0.218053362592662	0.178954925708578	0.210946369374688	0.216501901251306	0.224459285379608	0.25274659838628	0.218086442215537	0.222764900809973	0.218086560681141	0.224603682377195	0.247662517289073	0.210788621401269	0.237884534344711	0.268051501368995	0.274239427843849	0.308273052882927	0.288909390167183	0.31635780349838	0.312793179697586	0.273320240564581	0.329105447670067	0.244250014081598	0.25022010917415	0.270634803625918	0.29916965557903	0.40109536849625	0.376680066092875	0.296595629120555	0.452325261419923	0.298596019743277	0.334946455988961	0.394887857017698	0.338759943336602	0.307936580462396	0.288570253880152	0.393906232000922	0.278341412306728	0.346163559072352	0.375420540248697	0.315604077145998	0.379400496089263	0.546810699588477	0.568380684887112	0.514447430378844	0.466837722870178	0.523167955429614	0.481423959908802	0.486679184004872	0.565524549629106	0.413765946223058	0.447550032225884	0.406661708457289	0.400998262726747	0.449591783959511
cg12899423	0.359442420129068	0.36244989735067	0.356635041113219	0.344674274845459	0.34897797435668	0.4092416079569	0.325187342753826	0.376414388804705	0.345316911085018	0.307567260017882	0.348717452795977	0.374459221278641	0.366188046915068	0.356741341961666	0.321812826831761	0.335762575735128	0.351861617972788	0.294944579616112	0.358065415104156	0.323323986744838	0.291278187337381	0.390044325314611	0.582262434441103	0.546702844926821	0.567331408289719	0.6405630880175	0.663420659542686	0.562719610782122	0.574689322850621	0.595286129970902	0.681261541452036	0.550563512860305	0.70508228574104	0.591120009421741	0.598769517366473	0.657871752878204	0.65374700026432	0.625422356528204	0.554812486789354	0.618116517712551	0.587983612071646	0.608994023678051	0.665778785800939	0.663843756034316	0.621319700842564	0.540736494495313	0.614000429461026	0.595471572065946	0.608688363303231	0.675267242641675	0.701026950017808	0.666177154465575	0.632626098991837	0.698126017038888	0.655049753301241	0.69157877521062	0.667658211297071	0.651076517139751	0.659287047073313	0.647534037624993	0.639828245058964	0.63694455367676
cg13267195	0.397590361445783	0.35003885003885	0.458400429414922	0.307668133249529	0.357372531005971	0.324712643678161	0.340106951871658	0.413461538461538	0.438911022576361	0.478343645882913	0.461454146876142	0.411396368190357	0.372287581699346	0.399835119538335	0.312608372553877	0.314032496307238	0.360794157918759	0.375900144023044	0.434456928838951	0.390250937409864	0.360865724381625	0.421230307576894	0.12644947542794	0.158193277310924	0.214590122837804	0.206388689751755	0.198325635103926	0.174348230912477	0.230261088392576	0.190620272314675	0.184107770402187	0.240664900024091	0.240644038294169	0.113381674357284	0.179572347934399	0.211659005432511	0.18436771743524	0.156925031766201	0.158493723849372	0.146043633995441	0.0909654744676452	0.194674012855831	0.118392204628502	0.161677908937605	0.150542299349241	0.167615253272624	0.184554702096741	0.186720142602496	0.180756655768333	0.125483692647872	0.151375030421027	0.155294693078992	0.182014907429671	0.172312478396129	0.238489646772229	0.183064710127496	0.193836671802774	0.136337814807802	0.153996482313856	0.201481067486377	0.162732065092826	0.200563524590164
cg13428066	0.845417814881604	0.833316147797037	0.851087879417169	0.804597258288043	0.811254001235469	0.759989883662114	0.806257700780346	0.867538896746818	0.821645326755159	0.878589177250138	0.862256637192859	0.826627248584457	0.825296129256084	0.815127296451713	0.785421374173571	0.814206268958544	0.847114405435635	0.841922500197301	0.869623820610219	0.842257487536629	0.845018367205984	0.880902043692741	0.395663294816262	0.310049187986041	0.328088959407312	0.3439700722863	0.364396702077057	0.314943741209564	0.344445558451975	0.300110445463369	0.42866418413399	0.383184304477416	0.597343820808204	0.539149940574909	0.50380627604974	0.447727762222701	0.52167585446527	0.405064891334453	0.469643764852861	0.477962638645651	0.399890556136732	0.401878755609645	0.37719791549507	0.491565905832498	0.390430005363005	0.433020700166577	0.478434065934066	0.400159872102318	0.486493881315616	0.737608024000358	0.754107883817427	0.702638804148871	0.699607737048559	0.737524140054298	0.764718435091879	0.695620032544891	0.729791852892351	0.735201823789728	0.73497335652558	0.718067923869391	0.707460492466005	0.711217105741147
cg13809236	0.421181474326715	0.375131094199586	0.469367456114412	0.335972397906777	0.335491861219883	0.358458266262306	0.36786133773531	0.438041841873021	0.388160652896951	0.384302454471694	0.358793022159359	0.385910897887247	0.352171869383692	0.366527306843994	0.314864014542404	0.374711787785094	0.389847083926031	0.380892695494743	0.362865972155851	0.342574458102235	0.371418826739427	0.445551524340716	0.612662378756952	0.697491413416808	0.734836861048545	0.756587796655766	0.709910101979178	0.743245431161327	0.79049778029659	0.632904922836166	0.678012800275522	0.647806990788751	0.781288949769974	0.717268569963245	0.679014700272879	0.643600388182014	0.757579160116775	0.64794837866117	0.702444708915997	0.706879421460288	0.700023075148065	0.665754159957059	0.652718128390597	0.76713760663587	0.666838874869815	0.663785100751278	0.741077753357975	0.685786052009456	0.729453845095612	0.801470109932999	0.831063488884438	0.831464464830154	0.750488367963062	0.79494579294697	0.804413872681627	0.823488412615438	0.835526637774927	0.752194468780126	0.775023451342806	0.773290420686934	0.785903898350583	0.812969847170591
cg14139581	0.934207729908613	0.922731640010139	0.932933565354578	0.938038395274428	0.92599254365884	0.933918391839184	0.935218093699515	0.9372128934431	0.927320835444463	0.939758223912328	0.935854632224339	0.927121254550546	0.926367333234806	0.939898799106718	0.923102879424115	0.91725707668014	0.95600131339363	0.918978406891579	0.937835737693841	0.947226546118799	0.936027691420147	0.938485198000769	0.90199535962877	0.91190835400312	0.902178529096706	0.901181895753527	0.941285831762746	0.93482048174519	0.905094109935387	0.906119701542948	0.939422699306192	0.915224549849366	0.92088520055325	0.861753886550755	0.873975602126994	0.877502400170679	0.849859943977591	0.856887501773301	0.846005853024062	0.786317399805116	0.794330370824395	0.867140459974336	0.877153733137438	0.83375203191961	0.838405578525732	0.815997140421788	0.822163394711771	0.81312960584139	0.816133465435137	0.682778750729714	0.676304671821384	0.694919802039234	0.774083872967198	0.733541359572717	0.812205654978763	0.780780574799369	0.796879234909204	0.816054447137796	0.799942771614721	0.846993626165213	0.842274440257149	0.847853535353535
cg14410064	0.107210031347962	0.0998755310580987	0.0798727075032555	0.0863578590594549	0.0809986816084377	0.120221266133989	0.0921180894025902	0.117376294591484	0.107887982944518	0.0713998552705636	0.102731730095727	0.0906321401370906	0.104564141975631	0.0892317380352645	0.0671033284320278	0.0770110101678599	0.0970931529254331	0.0974857463314328	0.0693864935867717	0.0953082418796494	0.0910086118814772	0.119837275046542	0.130579538400767	0.085134029549064	0.110989611809732	0.102354256047878	0.0920923933488827	0.0902038854946111	0.131334953641192	0.0753913968688251	0.103761019851589	0.103136849080297	0.107088084283523	0.192303614968727	0.180246388427552	0.120841575256249	0.221492537313433	0.160779731237053	0.178119171493079	0.177226456142017	0.170368069576021	0.111547442156655	0.115171949664691	0.157657335147133	0.135130771714562	0.0849871318272805	0.166364218616567	0.105167394468705	0.191095260009204	0.333637532259806	0.383234576079889	0.322973538305117	0.241731082052381	0.364867590698211	0.280125790775161	0.299292062057539	0.334629807972918	0.166758314118174	0.22706762269749	0.214663318575299	0.169015849151162	0.244734489768003
cg14784664	0.849226413002586	0.842768307065509	0.861578534650832	0.815742500143951	0.888554413978143	0.848218119364534	0.826315681126168	0.827565888150846	0.809408793983642	0.813272470409285	0.893714900227028	0.87625065824118	0.822739070323188	0.913428366855432	0.812705556517223	0.744296448445343	0.831478461095654	0.810002471780506	0.862496294100208	0.861370805850301	0.810666031783822	0.842824133504493	0.632685405304619	0.839451617770688	0.854930481283422	0.766481980518057	0.66205378755809	0.766005185480654	0.661863173216885	0.558281789134468	0.753288678320536	0.66190833959429	0.688806996797434	0.499461740515868	0.482074628079018	0.586629046913108	0.525355450236967	0.574657818332642	0.635911676445559	0.438819030517782	0.471101417666303	0.555759010316645	0.586276637726914	0.529048081344847	0.545264897374302	0.714740731303351	0.450734945471788	0.555585129979594	0.487117091325508	0.687754777913071	0.651672433679354	0.640353964502992	0.659474223284397	0.726517651601575	0.563416966984919	0.644133644133644	0.66365937560849	0.687415869979148	0.773436655253199	0.551265639929447	0.6117598381758	0.568341800820224
cg15017982	0.747847478474785	0.770887080769994	0.692800654485956	0.755029056772463	0.781529703802892	0.767959313413859	0.752661513560937	0.824057602710716	0.756123404740455	0.742660747529715	0.764866836920832	0.784368911019701	0.780029772128707	0.799928758014723	0.716788067984738	0.723587793340135	0.735069973673271	0.773788995140304	0.780896723510251	0.730635088003893	0.728140747944479	0.728147624933781	0.559191223370328	0.426749509483322	0.452505181902652	0.4813577958234	0.613894455577822	0.51476069777844	0.541049690892482	0.57793509585265	0.617570724111082	0.568231547878277	0.696080096267445	0.557439471226381	0.515524552044864	0.558916194076875	0.577142857142857	0.514897518171698	0.507017761768724	0.5224237897985	0.472238346437923	0.554319994147341	0.55688356136276	0.540848891016435	0.513948211425521	0.573291101944608	0.571941523467556	0.487942646100369	0.468226206092406	0.470274855434524	0.486951785684991	0.496089467144215	0.483009171994507	0.500954032957502	0.486298366471044	0.526890065319623	0.557690172126596	0.487812378462958	0.526064301804364	0.470245246192538	0.550166637432029	0.585467294728107
cg15248242	0.919227461099382	0.944548872180451	0.91561978877154	0.926605976443964	0.935141302439881	0.806544064962981	0.936989057980128	0.943894918105002	0.936560858643526	0.925300679084736	0.947978651616465	0.951716148315673	0.928283010908214	0.93342776203966	0.935496198360233	0.926142793878856	0.939898699741155	0.916340891321345	0.939470553242118	0.94784416523547	0.94674275245408	0.93577590797742	0.879459348761008	0.909967116453113	0.902820264119973	0.89900698583535	0.928052132281231	0.907615878948088	0.911320754716981	0.919538991813873	0.930460734937512	0.921740695738266	0.880494910086813	0.822912887491434	0.786192583434002	0.872948707970496	0.815400305966344	0.808999391057616	0.796652884426068	0.774578903356827	0.745454940848991	0.820375223594991	0.861649352895303	0.803208511699431	0.824373357801226	0.839956647398844	0.784761828259298	0.7842143727162	0.749085473783582	0.543294556628622	0.543202261629401	0.625705464129277	0.730007686081391	0.646636280431518	0.691675526565329	0.646908725842885	0.724152234781707	0.788486114141446	0.740189134346644	0.767513471901463	0.725759996833163	0.782165085195388
cg15723195	0.898553054662379	0.931031429836211	0.846832068894812	0.891715481171548	0.878832547169811	0.838496698831894	0.933213246501316	0.934310158224007	0.935853871155833	0.8727969348659	0.912899164472931	0.881226053639847	0.878667075539201	0.919178082191781	0.925551020408163	0.924881807039047	0.926011403746945	0.857204208718059	0.893548387096774	0.923390765066122	0.922021231538535	0.91922588944968	0.853050666148011	0.864753174543542	0.889539485430464	0.865083373448338	0.922875370635928	0.86716852841185	0.891451565413681	0.879443585780526	0.861824030020773	0.897457204587004	0.822889550018594	0.717205871052025	0.705047685508258	0.772720341567551	0.716440141500652	0.75203266010422	0.732701421800948	0.709050227605895	0.626454750738232	0.742226191442721	0.82280109342338	0.75851879625414	0.765128276631344	0.810422282120395	0.766688519532606	0.675488342785129	0.631064478522106	0.42843808338519	0.414020572450805	0.459691634749304	0.607522200940275	0.426825304352827	0.506869419045105	0.527903113119592	0.563994539903194	0.713151750972763	0.679106270521342	0.674845768656661	0.698090682291547	0.712507714462045
cg15845071	0.909319899244333	0.912855324565125	0.850987689665044	0.909804537247822	0.920601312724963	0.854341293689704	0.9221757852077	0.94461270845107	0.936797236716396	0.860359361135759	0.933365997060265	0.904393967603798	0.905197305101059	0.88738940030387	0.865874852867988	0.891331757289204	0.928967191682749	0.899917400881057	0.919982899056577	0.924360980699009	0.902777777777778	0.906951871657754	0.835574285905412	0.87161685102377	0.864819448406124	0.871626813723274	0.88173240728607	0.893771550143056	0.881957135736833	0.875663381349507	0.953454427505676	0.900194426441996	0.626782549995781	0.603808774260629	0.55522549284364	0.730064388311045	0.626988071570577	0.678791120620487	0.623192067201415	0.533508196721311	0.554387443991816	0.597617133250493	0.649320362473348	0.605988105817212	0.699728387594577	0.660758205410907	0.556637662648679	0.57368015121836	NA	0.244535870403703	0.273202850184901	0.352382529239955	0.44296710986704	0.311208604585338	0.395212422337	NA	0.442831801322367	0.560935783654171	0.520368638974222	0.560901685925365	0.57779370483187	0.602704987320372
cg16329509	0.886634182056882	0.879926048658954	0.871736749251043	0.905906041926598	0.901250649122883	0.900816949081716	0.900949578634629	0.907966713439936	0.885912407365812	0.926468555632343	0.887449457866468	0.891989218969268	0.895482193077287	0.898024340592551	0.874732607595698	0.863633721145285	0.907988662452274	0.885923509636188	0.901835802827177	0.889845003401903	0.884067782668154	0.885432723015133	0.858430106490628	0.868095455793167	0.848210659843221	0.858250238064293	0.878499413833529	0.881555817643332	0.880644866537586	0.874767781989798	0.894873658644808	0.869367721987183	0.852820471200623	0.830693067835428	0.815601645663516	0.836323070975762	0.835499215297454	0.752619700145091	0.823907174875595	0.800400840552096	0.8141281782679	0.766289549376798	0.745578259176521	0.776468331770523	0.740659374015853	0.721238634414136	0.730719764067388	0.767911050029022	0.724741447891806	0.548327347473515	0.579327734429289	0.595094016323218	0.737373561623457	0.69883019843537	0.759735335971664	0.743379605639949	0.763485477178423	0.773389371869423	0.74359976598057	0.785768466678707	0.81333090237335	0.805338821650181
cg16462297	0.929684188215345	0.928997481553484	0.942573555476781	0.929017360814162	0.939080515335137	0.920435428005938	0.942873763816172	0.951806786016248	0.951203003947563	0.931502715751358	0.935044069041498	0.926575760465338	0.926421223605847	0.928976675772221	0.912868053220616	0.917177274811388	0.929074114800968	0.874521286900025	0.933563592035758	0.908867096138854	0.929354838709677	0.94253967967801	0.905541745869279	0.916962107659782	0.906217142081878	0.918159499218581	0.918150874693264	0.900661474030295	0.923738370453905	0.865671224279192	0.929091260385136	0.917910172801297	0.919980882804766	0.850682146136692	0.840418721994201	0.902791606741159	0.851487613593925	0.87014875307234	0.855616877336657	0.841359423274974	0.799766686109491	0.847471113263682	0.862264087012503	0.857642210611524	0.829091574235442	0.818494651320788	0.817674418604651	0.81173614599029	0.791241144539516	0.636514618979568	0.658163135160873	0.701002185215884	0.831616028181418	0.769004607177498	0.825524533855837	0.771662414261573	0.784793597304128	0.858592221743311	0.830444477411221	0.842063510581208	0.812824075643068	0.848468321061722
cg16516316	0.924180901708205	0.93953874922086	0.888276553106212	0.949666002306313	0.923693208730164	0.912161127278297	0.937892271662763	0.931631052734758	0.923486068413605	0.903951367781155	0.928694735921469	0.924338621321774	0.898462372146583	0.919959128065395	0.873399487836108	0.900191506139462	0.94767156315578	0.922884167812362	0.942174569302035	0.92296626984127	0.945678403143434	0.928848972128481	0.876800693040482	0.912801273306048	0.904686682819054	0.916280038068047	0.948499801486019	0.932175167896986	0.911212293682413	0.930524821510584	0.9237186022801	0.925910422771034	0.91182180994499	0.829655530879365	0.800864065562088	0.875803739242259	0.866218281870987	0.855626863408965	0.857859314983758	0.81178167605044	0.793858718710225	0.853774045503369	0.846738004832585	0.820582630002723	0.861431536271056	0.851940389603784	0.844774078165273	0.827125527708011	0.818452629481051	0.657414798894688	0.663674599917932	0.721209854112115	0.834499952056765	0.804848082350988	0.804955311686842	0.796882164144888	0.834150790433725	0.858483915253608	0.866072607260726	0.870967741935484	0.896453300914425	0.872590940075603
cg16570669	0.951666920727404	0.941100750368905	0.960283513440584	0.951553902608694	0.955950613079577	0.935187963478932	0.946901923238476	0.942474999958721	0.943649373881932	0.94367173797773	0.941473524912408	0.917814523817351	0.931377226463104	0.932889818593327	0.917636737861457	0.912231673985812	0.921042957672513	0.920339619271881	0.934785279842723	0.935393607760229	0.937197105490274	0.928569412694381	0.839905577580728	0.859367077911104	0.869673350653965	0.849763654990205	0.907452168088762	0.873120919925735	0.876119172584131	0.861780916315014	0.923023846323692	0.898571003274784	0.651064746349497	0.604259480604151	0.527321684666491	0.747411609259091	0.612310356993938	0.644817749501947	0.671620736561036	0.543328147602282	0.493727955021614	0.601557746136059	0.71382103434271	0.635529250300223	0.642919678815319	0.633976203437281	0.532437784829758	0.59289753825682	0.49589346322253	0.277029302795554	0.242011077971879	0.348829118158705	0.465294518273951	0.326211955875839	0.404646707364593	0.397212441314554	0.453394988201485	0.503450906316975	0.499705622302403	0.539484098403961	0.539886802016163	0.545657460772229
cg17392047	0.893813219275365	0.880038256333361	0.86007999000125	0.873498095445968	0.883687709466513	0.848334567707385	0.874495153473344	0.906067268559667	0.878747878559306	0.881684469244356	0.873845672249178	0.863475764601965	0.877439833001107	0.87082346750855	0.818062942068826	0.850485436893204	0.878873102846337	0.890774430143093	0.895311361079294	0.861135017465701	0.853287491404638	0.882191649028286	0.762553468476846	0.836920473773266	0.845424187563049	0.820084968416345	0.817901868199548	0.841592082178173	0.779623142891654	0.812252953402675	0.863357197368899	0.83177033492823	0.770259593645552	0.651325397176616	0.594759282563352	0.6923196525087	0.680383257690368	0.659144334743771	0.687956613329748	0.631306719330418	0.549736383822418	0.637853005494462	0.703749231714813	0.688886763580719	0.711244772332127	0.725905926414852	0.719329214474846	0.629994107572595	0.73354735152488	0.528455378499867	0.518892045454545	0.56078154425612	0.678805337391635	0.614326064426349	0.667336800480955	0.604976260125676	0.662060573197605	0.789444044676657	0.768645271229764	0.733373101605676	0.756234302116972	0.717845385401294
cg17592231	0.314973092750871	0.321257477276847	0.304785915955068	0.355949734164011	0.309239501147769	0.342616590013633	0.450337173363304	0.445991502264068	0.436672565391885	0.360655368082836	0.422045058273566	0.43932801850967	0.459503554364293	0.48829568788501	0.391312910135133	0.402293500338524	0.437100615496345	0.406187683284457	0.4677298837155	0.43366707987749	0.438361003179089	0.45556004852406	0.540004516804566	0.576576182056714	0.586799306260022	0.552520024567814	0.518917007627418	0.514806789454677	0.518668012108981	0.499359662178533	0.520127845644032	0.483036049775656	0.644463654524299	0.622744797324643	0.642011303489728	0.583441565588747	0.669548667754214	0.58219730579979	0.59946008484381	0.627629063097514	0.650986997514533	0.582826220272392	0.577070285808534	0.667700011923214	0.546395431834404	0.577228558234223	0.631476769390255	0.585647524040622	0.612030747322083	0.796054452580458	0.789537311792505	0.7431273416693	0.761784053621137	0.824881271629538	0.783396969327495	0.772108682251411	0.793601990041199	0.707582034393348	0.763709644025452	0.716428696288209	0.697295880318365	0.708290627491174
